"logLik.1","logLik.2","logLik.3","logLik.4","logLik.5","logLik.6","logLik.7","logLik.8","logLik.9","logLik.10","logLik.11","logLik.12","logLik.13","parameters_others.1","parameters_others.2","parameters_others.3","parameters_others.4","parameters_log_inf.1","parameters_log_inf.2","parameters_log_inf.3","parameters_log_inf.4","parameters_log_inf.5","parameters_log_inf.6","parameters_log_inf.7","parameters_log_inf.8","parameters_log_inf.9","parameters_log_inf.10","parameters_log_inf.11","parameters_log_inf.12","parameters_log_inf.13","parameters_g_out_ICU.1","parameters_g_out_ICU.2","parameters_g_out_ICU.3","parameters_g_out_ICU.4","parameters_g_out_ICU.5","parameters_g_out_ICU.6","parameters_g_out_ICU.7","parameters_g_out_ICU.8","parameters_g_out_ICU.9","parameters_g_out_ICU.10","parameters_g_out_ICU.11","parameters_g_out_ICU.12","parameters_g_out_ICU.13","parameters_g_out_hosp.1","parameters_g_out_hosp.2","parameters_g_out_hosp.3","parameters_g_out_hosp.4","parameters_g_out_hosp.5","parameters_g_out_hosp.6","parameters_g_out_hosp.7","parameters_g_out_hosp.8","parameters_g_out_hosp.9","parameters_g_out_hosp.10","parameters_g_out_hosp.11","parameters_g_out_hosp.12","parameters_g_out_hosp.13","accept_others.1","accept_others.2","accept_others.3","accept_others.4","accept_log_inf.1","accept_log_inf.2","accept_log_inf.3","accept_log_inf.4","accept_log_inf.5","accept_log_inf.6","accept_log_inf.7","accept_log_inf.8","accept_log_inf.9","accept_log_inf.10","accept_log_inf.11","accept_log_inf.12","accept_log_inf.13","accept_g_out_ICU.1","accept_g_out_ICU.2","accept_g_out_ICU.3","accept_g_out_ICU.4","accept_g_out_ICU.5","accept_g_out_ICU.6","accept_g_out_ICU.7","accept_g_out_ICU.8","accept_g_out_ICU.9","accept_g_out_ICU.10","accept_g_out_ICU.11","accept_g_out_ICU.12","accept_g_out_ICU.13","accept_g_out_hosp.1","accept_g_out_hosp.2","accept_g_out_hosp.3","accept_g_out_hosp.4","accept_g_out_hosp.5","accept_g_out_hosp.6","accept_g_out_hosp.7","accept_g_out_hosp.8","accept_g_out_hosp.9","accept_g_out_hosp.10","accept_g_out_hosp.11","accept_g_out_hosp.12","accept_g_out_hosp.13"
-9217.68764793886,-5432.7281961945,-2436.52647600676,-2958.05044836843,-2317.7254180413,-49588.248720036,-6988.71386669478,-98079.3989063321,-6341.61645503324,-3060.63141428887,-11966.8510171432,-5347.72569913281,-7690.29229440272,2.35121725975333,0.55225950973133,1.19879720494907,0.906655288497333,11.2557377140765,10.1528770683259,9.51055081011315,10.2700244811728,9.25793877433613,9.76666226703611,11.209606041919,10.8923979680459,10.6582786275152,9.43557282859808,10.5474156954978,10.3530896240817,10.4437979090644,0.140126703949433,0.115952691273854,0.328962962695188,0.200645400498479,0.335395605845218,0.134040095071346,0.152842943260318,0.141519540111146,0.27610215082285,0.114412543492965,0.20489449176931,0.0983417324209031,0.186076138291458,0.261531282269503,0.204389669750308,0.313220318020769,0.260864325140252,0.395380488168531,0.113295260749021,0.259169332725855,0.0911864106930968,0.37609283421317,0.201983286000327,0.156765216210393,0.205623630422993,0.189805987816569,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0
-9091.78723473097,-5371.56755877804,-2408.60468077535,-2603.39746033107,-2048.17033241434,-48908.7540299983,-6867.97304988038,-97963.5832446514,-5556.97377437664,-3027.82455360315,-11224.654582492,-5292.13774996452,-7297.10521243053,2.35121725975333,0.509635997444612,1.19687701035757,0.906655288497333,11.2557377140765,10.1528770683259,9.51055081011315,10.056335026393,9.25793877433613,9.79369176696585,11.2227245456195,10.8923979680459,10.5854971121207,9.43557282859808,10.5027638823797,10.3530896240817,10.4437979090644,0.140126703949433,0.0984768971345009,0.328962962695188,0.200645400498479,0.335395605845218,0.130254433191284,0.140944490191056,0.141519540111146,0.331567796307902,0.106032894091571,0.20489449176931,0.0983417324209031,0.186076138291458,0.261531282269503,0.204389669750308,0.313220318020769,0.290603128504753,0.464358637831899,0.113295260749021,0.259169332725855,0.0888093071628137,0.37609283421317,0.201983286000327,0.156765216210393,0.204689612409447,0.19778874876109,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
-9074.44297400206,-5370.54558556593,-2392.24603515246,-2568.66430427501,-1853.35741665748,-48908.8656491578,-6859.45848590008,-96591.5564982466,-4551.25452508519,-3028.2579283096,-11224.6887227033,-5178.06918855745,-6791.32861774595,2.35121725975333,0.509446268084168,1.19687701035757,0.906655288497333,11.3216182637214,10.1528770683259,9.49431301543268,10.056335026393,9.25793877433613,9.79369176696585,11.2227245456195,10.9087006699174,10.4967333182612,9.43557282859808,10.5027638823797,10.4457401664866,10.4089745758084,0.140126703949433,0.100198176742107,0.328962962695188,0.162020489528962,0.387157768398918,0.130254433191284,0.145411767088476,0.141519540111146,0.351920081472939,0.107606037740407,0.20489449176931,0.0986719394495809,0.186076138291458,0.260076236840375,0.204389669750308,0.313220318020769,0.290603128504753,0.533902378683418,0.113295260749021,0.26354274342973,0.0862199488616023,0.432427002829117,0.201983286000327,0.156765216210393,0.205441441285539,0.202116919783597,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
-7544.09283399792,-4628.78564756802,-2139.51953429273,-2293.84240816257,-1626.0927761277,-42165.8676256285,-5727.00753027637,-80553.7460504966,-3904.06141298553,-2674.75986901513,-8647.98456227921,-4353.15707865291,-5849.2885052566,2.25335032633887,0.4630062147044,1.19112716349231,0.868070712544613,11.3216182637214,10.1528770683259,9.49431301543268,10.056335026393,9.18828249518896,9.79369176696585,11.2373965279436,10.9087006699174,10.4967333182612,9.53226893528994,10.5027638823797,10.4887296965735,10.4089745758084,0.140126703949433,0.100198176742107,0.328962962695188,0.147887990172636,0.387157768398918,0.129986617874415,0.14265614523331,0.141519540111146,0.351920081472939,0.107606037740407,0.20489449176931,0.100114210779569,0.186076138291458,0.260076236840375,0.204389669750308,0.330314389935049,0.290603128504753,0.533902378683418,0.113295260749021,0.26354274342973,0.0856336804377467,0.454715158903498,0.205379067195391,0.176506068246851,0.226922601505072,0.202116919783597,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
-5754.4332913393,-3742.06582930142,-1804.61310830817,-1928.44905815426,-1360.34629830522,-36264.4339929828,-4365.74198953335,-67053.9602377302,-2918.17868596785,-2259.43306397183,-6311.01888554339,-3508.30484346711,-4195.53654370449,2.24976334987911,0.4630062147044,1.15981498423566,0.825077012171469,11.3246658206323,10.2056274559845,9.49431301543268,10.0692499291543,9.18828249518896,9.79369176696585,11.3175649650804,10.9087006699174,10.4509974531919,9.53226893528994,10.5027638823797,10.4887296965735,10.4089745758084,0.133438072082776,0.0875227679577145,0.328962962695188,0.147887990172636,0.392270139067232,0.117722090994569,0.14265614523331,0.135996347003231,0.351920081472939,0.0933301256706911,0.203729816881902,0.100114210779569,0.208450339939954,0.260076236840375,0.194562629441813,0.330314389935049,0.290603128504753,0.555299591772767,0.113295260749021,0.26354274342973,0.0856336804377467,0.454715158903498,0.204375215237595,0.177969149124345,0.186400575065845,0.202116919783597,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0
-5315.14806567795,-3513.84387415546,-1686.46585901959,-1834.33136462882,-1228.70761592616,-36690.3822405165,-3985.10641810273,-67375.5038228279,-2567.33204383201,-2107.39143049881,-4926.29570829013,-3194.5688443426,-3654.07120149062,2.20296041905375,0.442713596980251,1.13618900893267,0.825077012171469,11.3302762559896,10.2091804093825,9.53217634296629,10.0751034990912,9.18828249518896,9.79369176696585,11.3175649650804,10.9303551109145,10.3968109663613,9.57615590429716,10.3600378616086,10.5345979943852,10.4089745758084,0.128657071101091,0.0875227679577145,0.328962962695188,0.147887990172636,0.392270139067232,0.115107608835662,0.133196638145867,0.135996347003231,0.351920081472939,0.0987610594477056,0.203729816881902,0.100114210779569,0.208151776238436,0.260076236840375,0.194562629441813,0.330314389935049,0.290603128504753,0.581547811914608,0.112338686050301,0.26354274342973,0.0856336804377467,0.491843828026873,0.186360430921704,0.177969149124345,0.186400575065845,0.202116919783597,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
-4622.27531430342,-3184.47739351515,-1592.92494788285,-1661.37497101901,-1033.9953126177,-31826.3724995459,-3513.246507982,-56511.2312958592,-2340.1170702922,-1964.46209838614,-4233.91353216456,-2872.01825205455,-3175.93071964313,2.20181589231872,0.442713596980251,1.13618900893267,0.790122931084078,11.3302762559896,10.2091804093825,9.53217634296629,10.0751034990912,8.92203768836812,9.79369176696585,11.3175649650804,10.9362224536301,10.3496011321549,9.57615590429716,10.3600378616086,10.5345979943852,10.400263676275,0.128657071101091,0.0840208468892091,0.319259898901183,0.147887990172636,0.418891495342648,0.115107608835662,0.135937326312001,0.135996347003231,0.331245855465176,0.0987610594477056,0.203729816881902,0.100114210779569,0.258362798577949,0.247766438683052,0.194562629441813,0.326178057349529,0.255494346333234,0.600555942389029,0.109966751544346,0.241312632846458,0.0856336804377467,0.491843828026873,0.186360430921704,0.18654975961381,0.19691236708294,0.202116919783597,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0
-4541.13740659987,-3144.8701794149,-1584.05665081103,-1651.87803849463,-961.275090132989,-31556.1784544127,-3445.86888067428,-55745.5042860285,-2328.42976860362,-1949.31803167007,-4233.01414381173,-2842.59103346338,-2625.9030625204,2.16384548956557,0.426425458528727,1.13618900893267,0.790122931084078,11.3590233311929,10.2091804093825,9.53217634296629,10.0678813619087,8.76132782242914,9.79369176696585,11.3569331454449,10.9465389507605,10.3496011321549,9.57615590429716,10.3600378616086,10.5345979943852,10.2304311544841,0.117066080655252,0.0840208468892091,0.319259898901183,0.147887990172636,0.396006992010072,0.111642356054089,0.135937326312001,0.134800496057532,0.331245855465176,0.0954653848265533,0.203729816881902,0.100114210779569,0.276620857358813,0.247766438683052,0.194562629441813,0.326178057349529,0.250139468754436,0.767342711403983,0.109966751544346,0.241312632846458,0.0856336804377467,0.467902493839112,0.186360430921704,0.18654975961381,0.19691236708294,0.202116919783597,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
-4243.60541395582,-2985.40164429782,-1534.4971152728,-1597.15120500859,-945.578834491452,-29766.8314002207,-3239.93082402733,-52186.3705881254,-2178.61144924442,-1867.39125749665,-3809.91778451547,-2701.9327212151,-2278.48584769281,2.16384548956557,0.426425458528727,1.13156231227581,0.776470622072836,11.3590233311929,10.2091804093825,9.53217634296629,10.0678813619087,8.76132782242914,9.79651954518303,11.3569331454449,10.9465389507605,10.3141416089357,9.6083065456146,10.3600378616086,10.5345979943852,10.2304311544841,0.117066080655252,0.0854522609091193,0.319259898901183,0.147887990172636,0.396006992010072,0.104244942734046,0.135937326312001,0.134125347238573,0.294040205210414,0.0954653848265533,0.203729816881902,0.100114210779569,0.276620857358813,0.241116711012071,0.167446920046184,0.326178057349529,0.250139468754436,0.736890741460147,0.109966751544346,0.241312632846458,0.0848153610167523,0.454930075571558,0.197420483539597,0.198326466497968,0.19691236708294,0.229052891998468,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1
-3679.00029433768,-2686.53289910905,-1431.00525053003,-1490.08671026897,-898.442306619313,-25028.1526049099,-2862.40927364861,-42733.1955096953,-2013.5033159172,-1722.64943489196,-3337.67202385023,-2428.51203975128,-1902.33944977797,2.16384548956557,0.388596087574942,1.13156231227581,0.740558786779233,11.4338566953219,10.2091804093825,9.53217634296629,10.0678813619087,8.55597943017009,9.84145364443354,11.43112573951,10.9630263841903,10.3141416089357,9.71619952159406,10.3600378616086,10.5383926720927,10.0901471173485,0.117066080655252,0.0854522609091193,0.259238943117829,0.128653922563713,0.328937489340334,0.104244942734046,0.135937326312001,0.126053125422145,0.294040205210414,0.0996870250774722,0.184990542030198,0.100114210779569,0.250707858387709,0.232209584907309,0.168171253636678,0.317295461381093,0.250139468754436,0.736890741460147,0.109966751544346,0.241312632846458,0.0847543611034347,0.410083280598555,0.197420483539597,0.198326466497968,0.19691236708294,0.229877859671001,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
-3622.67391891456,-2661.66922329084,-1420.40981490259,-1478.66104998209,-890.121680461637,-24750.6898562693,-2823.24327808798,-41555.1513833886,-1964.70810403333,-1703.34476317521,-3162.39130877688,-2404.95480806296,-1880.64979996756,2.16174254283658,0.380665702489628,1.13156231227581,0.737955961004635,11.4337341886516,10.2091804093825,9.4982604446529,10.0678813619087,8.49545163588561,9.84145364443354,11.4177932209494,10.9630263841903,10.3141416089357,9.71619952159406,10.3186602182823,10.5383926720927,10.0901471173485,0.126156548205883,0.0854522609091193,0.234677473628002,0.128653922563713,0.328937489340334,0.104244942734046,0.135937326312001,0.116562982039244,0.237557991830987,0.118680106929092,0.180455736355041,0.093894224791511,0.217840691935252,0.232209584907309,0.172419937340217,0.317295461381093,0.245352457798608,0.626232850664665,0.109966751544346,0.244889751133607,0.0828382921622216,0.410083280598555,0.206498464523385,0.205878477731448,0.19691236708294,0.229877859671001,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0
-3610.33716927364,-2662.32954208319,-1418.43863508622,-1474.04028295416,-868.664688720942,-24101.4034378236,-2823.24327808798,-41170.4344113424,-1943.81040444639,-1701.20887353962,-3156.95386831774,-2404.95480806296,-1880.64979996756,2.16174254283658,0.380665702489628,1.13156231227581,0.737955961004635,11.4337341886516,10.2091804093825,9.488636528471,10.0678813619087,8.49545163588561,9.88286598414119,11.4177932209494,10.9630263841903,10.2805409721071,9.71619952159406,10.3186602182823,10.5383926720927,10.0901471173485,0.13009517695144,0.0854522609091193,0.228070571827696,0.128653922563713,0.226907358129231,0.104244942734046,0.135937326312001,0.1154019292735,0.237557991830987,0.102975051348514,0.178282078436221,0.093894224791511,0.217840691935252,0.24073867114027,0.17731442733884,0.303009976277684,0.234309998384619,0.626232850664665,0.109966751544346,0.244889751133607,0.078691258790081,0.410083280598555,0.232435080446965,0.205878477731448,0.19691236708294,0.229877859671001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
-3545.59529609718,-2599.80524374635,-1400.9428170939,-1461.58488678529,-862.24484202038,-23620.9262163272,-2760.49803850526,-40852.8784401974,-1918.98285584178,-1679.44765125281,-2968.74434326127,-2315.78353481676,-1837.8321702224,2.11586631380239,0.380665702489628,1.12836038432148,0.737955961004635,11.4337341886516,10.223197072195,9.488636528471,10.0678813619087,8.49545163588561,9.90266382045336,11.4103600092425,10.9630263841903,10.2805409721071,9.71619952159406,10.3186602182823,10.6379472628604,10.0901471173485,0.13009517695144,0.0884850303951331,0.228070571827696,0.128653922563713,0.226907358129231,0.104244942734046,0.135937326312001,0.115325882340607,0.209617026290913,0.11274987448392,0.156931416951023,0.093894224791511,0.217955565254202,0.24073867114027,0.17731442733884,0.303009976277684,0.234309998384619,0.547376136748797,0.109966751544346,0.249774653937384,0.0783985827990691,0.41419814761034,0.232435080446965,0.219272887554315,0.19691236708294,0.238230195867946,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1
-3369.54148292594,-2502.64909896325,-1372.99352732972,-1429.37163591713,-853.742002329753,-22218.719793402,-2645.07084360009,-37541.221745208,-1864.73115402682,-1637.54906130763,-2829.2925300615,-2226.77464084695,-1751.80329286323,2.11586631380239,0.380665702489628,1.12836038432148,0.723708522375476,11.4337341886516,10.223197072195,9.488636528471,10.0678813619087,8.48919497104295,9.90266382045336,11.4103600092425,10.9630263841903,10.2805409721071,9.71619952159406,10.309038755257,10.6379472628604,10.0901471173485,0.13009517695144,0.0884850303951331,0.228070571827696,0.128653922563713,0.208050534547593,0.104244942734046,0.135937326312001,0.115325882340607,0.213499742033699,0.111235496370197,0.155628710212401,0.093894224791511,0.217955565254202,0.24073867114027,0.17731442733884,0.303009976277684,0.234309998384619,0.547376136748797,0.108776962380802,0.247035757249817,0.0725180279057195,0.41419814761034,0.232435080446965,0.219272887554315,0.197597045360713,0.254826878871784,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
-3340.50380431123,-2477.31350113477,-1363.24214781818,-1423.69758659537,-841.471900297358,-21877.9871288884,-2609.11592838765,-36521.9145319499,-1854.00734652592,-1625.5212326902,-2728.41059782385,-2199.72757157168,-1747.03153782858,2.09340976656731,0.348034092623259,1.12836038432148,0.723708522375476,11.4456747736653,10.223197072195,9.488636528471,10.0678813619087,8.36520411962696,9.90266382045336,11.4103600092425,10.9907205006908,10.2805409721071,9.71619952159406,10.1967117061959,10.6443997523648,10.0901471173485,0.131717693701336,0.0870676736667598,0.228070571827696,0.128653922563713,0.208050534547593,0.103212587296932,0.138054403537285,0.112857830653351,0.213499742033699,0.11184759453362,0.155628710212401,0.093894224791511,0.217955565254202,0.24073867114027,0.174921817289199,0.303009976277684,0.232730907268507,0.547376136748797,0.102760174661112,0.25185692509839,0.0719951126365238,0.41419814761034,0.232435080446965,0.219272887554315,0.20711395152633,0.254826878871784,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
-3335.0923012457,-2460.63641441793,-1362.47951973273,-1423.02938928929,-840.370655956366,-21222.9719344508,-2606.89475209987,-36489.2162948962,-1852.58623110222,-1624.76654809279,-2663.81457104758,-2198.187302338,-1705.78199974441,2.09340976656731,0.348034092623259,1.12811849839427,0.723708522375476,11.4456747736653,10.2416191331165,9.488636528471,10.0678813619087,8.2073901721035,9.93671885695768,11.4103600092425,10.9907205006908,10.2805409721071,9.71619952159406,10.1530868458256,10.6443997523648,9.93435337158555,0.131717693701336,0.0870676736667598,0.228070571827696,0.128653922563713,0.171370543869387,0.10202074811221,0.138054403537285,0.112857830653351,0.213499742033699,0.11184759453362,0.139509914438477,0.093894224791511,0.217955565254202,0.244789350389432,0.174921817289199,0.303009976277684,0.22502627080352,0.547376136748797,0.0992745478793302,0.25185692509839,0.0714218059929713,0.41419814761034,0.232435080446965,0.2207553551716,0.20711395152633,0.266803696289375,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
-2799.08619464287,-2120.0447384444,-1271.27624962736,-1320.88490821887,-818.841851325645,-16614.9344461846,-2248.6647064935,-27576.3973792495,-1667.72809552508,-1490.04797000511,-2289.85879209185,-1928.61729632103,-1549.53536381752,2.09340976656731,0.339833165323139,1.12811849839427,0.672837172388774,11.4612824226539,10.3128044788107,9.48438118984041,10.0678813619087,8.2073901721035,9.98184219234405,11.4230743901427,11.0138508900991,10.2571250330006,9.71619952159406,10.1530868458256,10.6706345233118,9.93435337158555,0.126228991265997,0.0870676736667598,0.228070571827696,0.128653922563713,0.171370543869387,0.10202074811221,0.139893082333341,0.112857830653351,0.213499742033699,0.11184759453362,0.123934240474282,0.093894224791511,0.217955565254202,0.244789350389432,0.174921817289199,0.303009976277684,0.22502627080352,0.547376136748797,0.0992745478793302,0.25185692509839,0.0714218059929713,0.41419814761034,0.22989647968645,0.2207553551716,0.20711395152633,0.266803696289375,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2776.47072756085,-2078.41192929771,-1262.34285729277,-1320.63608007503,-813.712498334209,-16330.5697809343,-2221.29725456919,-27086.8219040516,-1667.01870077197,-1478.43401745237,-2269.31924492627,-1908.23535708678,-1541.35808326274,2.02122161936436,0.339833165323139,1.12811849839427,0.672837172388774,11.4612824226539,10.3680145256018,9.48438118984041,10.0415263177233,8.2073901721035,9.98184219234405,11.4230743901427,11.0138508900991,10.2571250330006,9.71619952159406,10.1530868458256,10.6706345233118,10.0027649911644,0.126228991265997,0.0870676736667598,0.210986502478611,0.128653922563713,0.163431332468449,0.10202074811221,0.139893082333341,0.110871875244635,0.213499742033699,0.114252605501814,0.123934240474282,0.0973351600457031,0.217955565254202,0.244756777578191,0.174921817289199,0.303009976277684,0.22502627080352,0.547376136748797,0.0983684570552599,0.25185692509839,0.0714218059929713,0.402563942700621,0.223553748832808,0.2207553551716,0.20711395152633,0.266803696289375,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
-2718.33282806028,-2019.34377743576,-1244.42787585742,-1306.37877444383,-800.294394567941,-16079.1428256041,-2172.59061798115,-26673.4222352504,-1643.13986980711,-1457.35514389906,-2205.45554229178,-1873.80099569056,-1513.91153989173,2.00201659574924,0.339833165323139,1.12215740480012,0.672837172388774,11.4612824226539,10.3962381180941,9.47916872722945,10.0415263177233,8.28473920371188,9.99995949539907,11.4230743901427,11.0284085340582,10.2571250330006,9.71619952159406,10.1530868458256,10.6706345233118,10.0027649911644,0.126228991265997,0.0913881032049914,0.210986502478611,0.128653922563713,0.163431332468449,0.10202074811221,0.139893082333341,0.110871875244635,0.187960081520717,0.110183082172795,0.123934240474282,0.0973351600457031,0.188129125278106,0.244756777578191,0.1835708866473,0.303009976277684,0.22502627080352,0.47592844224842,0.0983684570552599,0.25185692509839,0.0702186873345272,0.402563942700621,0.211799748832318,0.230783733564719,0.20711395152633,0.266803696289375,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
-2379.08155817718,-1825.03362322286,-1174.84930040592,-1234.44113667144,-776.95596968698,-13997.9768303575,-1939.73663139446,-22695.7636509073,-1505.08592303471,-1355.48136248583,-1949.33950859757,-1687.59304213998,-1399.13583481898,2.00201659574924,0.337742599274303,1.11071658544282,0.64060341876181,11.4612824226539,10.3962381180941,9.47916872722945,10.0415263177233,8.28473920371188,9.99995949539907,11.4230743901427,11.035651880778,10.2571250330006,9.80263192747632,10.1530868458256,10.7233859597848,10.0027649911644,0.126145594404831,0.107106977161056,0.233226094037008,0.128653922563713,0.163431332468449,0.10202074811221,0.138694964476248,0.110871875244635,0.190037157433872,0.110183082172795,0.113854873062473,0.10980384414651,0.188129125278106,0.244756777578191,0.1835708866473,0.303009976277684,0.22502627080352,0.47592844224842,0.0917165972588464,0.249873941104813,0.0702186873345272,0.37913264804988,0.211799748832318,0.251570039477564,0.20711395152633,0.266803696289375,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
-2373.395171837,-1820.45043705961,-1169.16896846698,-1234.14679278013,-776.029770353802,-13740.2802815819,-1934.94617367786,-22660.31942747,-1501.55841342659,-1353.49090652005,-1936.58310692911,-1686.25393496962,-1397.7624196987,1.9965206001738,0.32905023658577,1.11071658544282,0.64060341876181,11.4612824226539,10.3962381180941,9.47916872722945,10.0415263177233,8.28473920371188,9.99995949539907,11.4230743901427,11.035651880778,10.2534336843991,9.80263192747632,10.1530868458256,10.7233859597848,10.0027649911644,0.126145594404831,0.102741962032523,0.227626569214661,0.128653922563713,0.165478425936815,0.0995850741586053,0.138694964476248,0.110871875244635,0.190037157433872,0.110183082172795,0.113854873062473,0.10867803034158,0.188129125278106,0.241014124462861,0.204519473884225,0.289984116134537,0.22502627080352,0.47592844224842,0.0836419365816071,0.249873941104813,0.0692383157985078,0.368058388895019,0.211799748832318,0.28972232607918,0.20711395152633,0.266803696289375,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
-2373.45591101419,-1817.9006855226,-1167.84906123696,-1231.87605872627,-775.278518577495,-13740.2204812176,-1931.33143201551,-22117.495600965,-1499.24391774212,-1353.52136462802,-1921.62402300446,-1686.26685259185,-1397.5689098911,1.9965206001738,0.329235938612298,1.11071658544282,0.64060341876181,11.4612824226539,10.3959052847421,9.48475495775393,10.0415263177233,8.28473920371188,9.99995949539907,11.4502770493883,11.0596886477424,10.0001416686735,9.80263192747632,10.1978840782854,10.7233859597848,9.99127578448502,0.126145594404831,0.0970352152241186,0.227626569214661,0.117660877481122,0.165478425936815,0.0995850741586053,0.138694964476248,0.10923476445378,0.190429310901879,0.110183082172795,0.11373050932598,0.10867803034158,0.188129125278106,0.241014124462861,0.194032243379729,0.277110971536787,0.196030069174106,0.427630215640651,0.0836419365816071,0.249873941104813,0.0683397528792652,0.373538002400516,0.211799748832318,0.28972232607918,0.20711395152633,0.266343496214267,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1
-2369.94539294703,-1813.98636496883,-1166.42667125029,-1229.78125109726,-774.847806120472,-13377.2353376858,-1927.6973349027,-21212.1220841107,-1477.39474405098,-1352.03313927772,-1915.4862000181,-1683.47485507176,-1397.11864871855,1.98227898583063,0.330643136849372,1.11071658544282,0.64060341876181,11.4633514977085,10.3959052847421,9.48475495775393,10.0003235498455,8.28473920371188,10.0239703807685,11.4502770493883,11.0971438912798,10.0799407964808,9.77479400616638,10.1954811897031,10.7286184580742,9.9986369607246,0.126550803868032,0.0970352152241186,0.227626569214661,0.117660877481122,0.159765427583151,0.0971456341081203,0.138694964476248,0.10923476445378,0.190429310901879,0.110183082172795,0.109257312690047,0.10867803034158,0.188129125278106,0.241014124462861,0.185834373444787,0.273796488952769,0.2031031195339,0.423315410638406,0.0836419365816071,0.249873941104813,0.0657017915942352,0.373538002400516,0.211799748832318,0.28972232607918,0.20711395152633,0.266343496214267,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
